RES_ID,RESPONSE,LABEL
TRA227,"Hubungan ketiga gambar tersebut adalah tokoh yang ada di gambar di atas yaitu Arthur James Balfour, hubungan ketiga gambar membicarakan mengenai Deklarasi Balfour yang dikeluarkan Pemerintah Inggris pada tahun 1917 semasa Perang Dunia I untuk mengumumkan dukungan bagi pembentukan sebuah kediaman nasional bagi bangsa Yahudi di Palestina,pemerintah Inggris mengakui bahwa Deklarasi Balfour seharusnya mengamanatkan perlindungan hak-hak politik bangsa Arab Palestina,deklarasi ini juga membuat gerakan sionisme di kalnagan komunitas Yahudi",1
TRA228,"Gambar ini menjelaskan Deklarasi Balfour sebuah pernyataan yang ditandatangani oleh Menteri Luar Negeri Inggris, Arthur Balfour, dan ditujukan kepada Lord Rothschild, pemimpin komunitas Yahudi Inggris, untuk diberitahukan kepada Federasi Zionis Britania Raya dan Irlandia pada tanggal 2 November 1917. Deklarasi ini adalah sebuah pernyataan resmi dan terbuka yang dikeluarkan oleh Pemerintah Inggris pada masa Perang Dunia 1. Pemerintah Inggris mengumumkan dukungannya bagi pembentukan sebuah negara Yahudi, yaitu Israel di Palestina. Pada saat itu, Palestina merupakan salah wilayah kekuasaan Kesultanan Utsmaniyah. Deklarasi Balfour disiarkan lewat media massa pada tanggal 9 November 1917. Diumumkannya Deklarasi Balfour ini menjadi tonggak berdirinya negara Israel dan pendudukan Israel atas Palestina serta awal konflik Israel-Palestina yang terus berlangsung hingga sekarang. Rakyat Palestina dan umat Islam di seluruh dunia tidak dapat menerima pendirian negara Yahudi Israel di Palestina. Oleh karena itu, mereka melakukan perlawanan atas penjajahan Israel terhadap Plaestina hingga sekarang.",1
TRA229,"Perebutan tanah di wilayah Timur Tengah antara Israel dan Palestina sudah berlangsung sejak Perang Dunia I. Awal mula Israel menduduki tanah Palestina dimulai ketika Inggris mengambil alih wilayah Timur Tengah, setelah Kesultanan Utsmaniyah kalah dalam Perang Dunia I. Wilayah itu ditempati oleh bangsa minoritas Yahudi dan bangsa mayoritas Arab. Karena tidak bisa menyelesaikan masalah, pada 1948 penguasa Inggris angkat kaki. Sehari sebelum mandat Inggris di Palestina berakhir, para pemuka Yahudi lalu mendeklarasikan pembentukan negara Israel pada pada 14 Mei 1948. ",1
TRA230,"Arthur Balfour telah mengeluarkan deklarasi Balfour pada Perang dunia I yang menyebabkan adanya perang palestina dengan israel. gerakan politik yang meminta Inggris dan Amerika menjamin jika Palestina kalah, maka Yerusalem akan diubah menjadi negara Yahudi",0
TRA231,"Arthur Balfour telah mengeluarkan deklarasi bernama Deklarasi Balfour yang berisikan pembentukan sebuah rumah nasional bagi bangsa Yahudi di Palestina.Sayangnya Deklarasi tersebut dimanfaatkan oleh para Zionis untuk mencapai cita-cita mereka, yaitu mendirikan negara Yahudi di Palestina.",1
TRA232,Gambar diatas menjelaskan keterhubungan antara perang dunia I perjanjian Balfour dan konflik Israel dan Palestiana. Balfour adalah seorang PM inggris yang pernah menjabat sebagai seorang mentri luar negri ia terkenal akan deklarasi Balfour inti dari deklarasi ini adalah Pemerintahan Inggris mendukung adanya pengadaan tanah air Yahudi di daerah Palestina Adanya perjanjian Bolfour membuat berdirinya negara Israel dan memulainya konflik antara Israel dan Palestina hingga saat ini. Hingga saat ini rakyat palestina tidak dapat penerima pendirian negara Israel di Palestina pernyataan ini pun didukung oleh beberapa negara islam dan umat islam diseluruh dunia. Karena itu palestina terus melakukan perlawanan terhadap Israel.,1
TRA233,"tokoh di atas yaitu Arthur Balfour yang telah mengeluarkan deklarasi Balfour pada perang dunia ke 1,hal ini yang disebut sebagai penyebab perang Palestina dengan Israel.Gerakan politik yang meminta Inggris dan Amerika memberikan jaminan jika Palestina kalah,maka Yerusalem akan diubah menjadi negara Yahudi",1
TRA234,perang dunia terjadi tahun 1914-1918 adanya liga bangsa bangsa bangsa yang bertugas untuk mencegah terjadinya perang. adanya pernyataan terbuka dari Arthur Balfour unutk menegaskan pemerintah Inggris,0
TRA235,"Tokoh yang bernama Arthur Balfour mengeluarkan deklarasi Balfour pada masa PD 1, hal ini disebut sebagai penyebab konflik Palestina dengan Israel. Zionisme yaitu gerakan politik yang ingin menyatukan orang-orang Yahudi dengan cara menempatkannya di Palestina. Pada PD 1, para zionis meminta Inggris dan Amerika untuk memberi jaminan bahwa apabila Palestina kalah, Yerusalem akan diubah menjadi negara Yahudi. Hal tersebut sangat didukung oleh Inggris dengan maksud agar Amerika dan Rusia ikut mendukung dan dapat mmenangkan PD 1. Karena hal ini para zionis dapat mendirikan negara Yahudi di Palestina.",1
TRA236,"pada perang dunia 1 bangsa yahudi terpencar ke berbagai penjuru dunia kemudian timbul paham zionisme, orang yahudi ingin kembali balik ke tansh kelahiran lalu perlahan mereka membuat pemukiman di negara palestina sampai akhirnya timbul negara yahudi, sampai hari ini akibat zionisme tersebut konflik berkepanjangan antara bangsa israel yang merasa itu tanah punya leluhur mereka dan bangsa palestina yang merasa bahwa itu tanah palestina yang direbut oleh israel",1
TRA237,"tokoh pada samping kiri bernama Arthur Balfour. Arthur mengeluarkan deklarasi Balfour pada masa perang dunia 1, karena deklarasi tersebut deklarasi ini di sebut sebut sebagai penyebab konflik antara palestina dengan israel. Hal ini menyebabkan timbulnya paham Zoinisme yang di mana itu merupakan sebuah gerakan politik yang ingin menyatukan orang orang yahudi dengan cara menempatkannya di palestina. hal ini yang menyebabkan para zionis mendirikan negara yahudi di Palestina.",1
TRA238,Perang israel dan palestina telah terjadi sejak 1948 dimana adanya perebutan wilayah yang menjadi awal mula israel melakukan perebutan wilayah pada palestina dimulai saat inggris mengambil alih wilayah Timur tengah setelah kesultanan utsmanisyah dalam kekalahnya di perang dunia ke 1 althur balfour yang menyatakan deklarasi untuk mewujudkan negara Yahudi di palestina,0
TRA239,"jadi deklarasi Balfour dikeluarkan pada saat perang dunia pertama dimana inti dari deklarasi tersebut adalah Inggris mendukung pembentukan sebuah ""kediaman nasional bagi bangsa Yahudi"" di Palestina.",0
TRA240,Hubungannya yaitu karena hampir sama dengan yang terjadi pada perang dunia karena ada deklari Balfour yaitu pemerintahan inggris untuk mendukung bagi pembentukan sebuah kediaman nasional bagi bangsa Yahudi tetapi dipakai untuk Hal lain yaitu untuk membangun negara Yahudi di Palestine hingga sekarang,1
TRA241,"Awalnya terdapat Deklarasi Balfour yaitu pernyataan terbuka yang dikeluarkan pemerintah Inggris pada tahun 1917 pada asa Perang Dunia 1 untuk mengumumkan dukungan bagi pembentukan sebuah ""kediaman nasional bagi bangsa Yahudi"" di Plestina. Deklarasi ini juga menjadi unsur dukungan gerakan Zionisme di kalangan komunitas Yahudi meningkat. Konflik Israel-Palestina berkaitan dengan Deklarasi Balfour sehingga menjadi pokok perdebatan antara kedua negara tersebut",1
TRA242,Tokoh di atas adalah Arthur Balfour . Arthur Balfour adalah orang yang telah mengeluarkan Deklarasi Balfour sehingga terjadi perang antara Palestina dan Israel .,0
TRA243,"Hubungan dari gambar - gambar tersebut yaitu membicarakan mengenai Deklarasi Balfour yang dikeluarkan oleh Pemerintah Inggris pada tahun 1917 semasa Perang Dunia 1 untuk mengumumkan dukungan bagi pembentukan sebuah kediaman nasional bagi bangsa Yahudi di Palestina, deklarasi ini memunculkan berbagai konsekuensi jangan panjang.",0
TRA244,"Tokoh tersebut bernama Arthur Balfour yang telah mengeluarkan deklarasi Balfour pada PD-1, hal tersebutlah yang disebut-sebut sebagai penyebab perang Palestina dengan Israel. Dengan Zionisme yang merupakan gerakan politik meminta Inggris dan Amerika untuk memberikan jaminan jika Palestina kalah, maka Yerusalem akan dirubah menjadi negara Yahudi.",1
TRA245,Orang-orang Arab Palestina tidak mempercayai bahwa Inggris menjanjikan mereka sebuah kemerdekaan. Inggris Raya Prancis dan Rusia menyepakati sebagian besar Palestina akan diinterlokasikan terjadi perang yang besar di Gaza sebelum Yerusalem direbut oleh pasukan Inggris dan sekutu Inggris yang telah mendirikan pemerintahan militer di Palestina setelah merebut Yerusalem Inggris mendapatkan sanksi internasional untuk pendudukan lanjutan itu dengan cara yang konsisten dengan komitmen,1
TRA246,"tokoh Arthur Balfour mengeluarkan deklarasi Balfour saat Perang Dunia 1. Disebut sebagai penyebab konflik Palestina dengan Israel. Ada gerakan politik juga yang ingin menyatukan Yahudi dengan cara menempatkannya di Palestina(Zionisme). Saat Perang Dunia 1 tersebut, banyak zionis yang meminta Inggris dan Amerika memberi jaminan, Yerusalem akan diubah jadi negara Yahudi apabila Palestina mengalami kekalahan. Hal itu juga didukung Inggris dengan maksud agar Amerika dan Russia ikut mendukung dan bisa memenangkan Perang Dunia 1. Akhirnya, negara Yahudi bisa didirikan di Palestina oleh zionis karena hal tersebut.",1
TRA247,"Dalam PD I, Inggris mendukung gerakan zionisme yang dilakukan oleh bangsa Yahudi. Mereka melakukan ini agar bisa memenangkan PD I melalui membujuk AS dan Rusia dengan para zionis. Setelahnya, Inggris berhasil menguasai Turki dan Jerman. Mereka segera mengumumkan juga Deklarasi Balfour oleh Menteri LN Inggris. Inti dari deklarasi ini adalah memberikan dukungan bagi bangsa Yahudi untuk memiliki rumah di Palestina. Namun hal ini mendapatkan penafsiran berbeda yang dimanfaatkan untuk mendukung gerakan zionisme. Israel semakin berkuasa atas Palestina dan banyak pelanggaran HAM yang terjadi.",1
