RES_ID,RESPONSE,LABEL
TRA11,"Perang itu berawal karena adanya invasi dan aneksasi Irak pada Kuwait, yang menyebabkan adanya korban jiwa dari orang-orang sipil dan kerusakan bangunan. Adanya kecaman dari dunia internasional pada invasi Irak seperti PBB, Uni Eropa dan Amerika Serikat mereka melakukan pembekuan kekayaan Irak dan sebagainya. Alasan AS ikut campur yaitu kepentingan ekonomi yang dimana AS kerjasama dengan negara di Timur Tengah maupun Persia mengenai pengadaan minyak",1
TRA12,amerika tidak ikut campur dalam perang teluk kedua karena adanya masalah ekonomi dan politik dengan beberapa negara yang ada di timur tengah. Amerika juga menginvasi irak dengan merampas senjata dan komiditi lainnya,0
TRA13,"Tokoh di samping kiri bernama George Herbert Walker Bush yang merupakan Presiden Amerika Serikat, sedangkan tokoh di samping kanan adalah saddam Hussein yang menjabat sebagai Presiden Irak. Amerika Serikat ikut campur dalam Perang Teluk II karena Amerika Serikat memiliki tujuan untuk menguasai ladang minyak Irak, melindungi Israel dari serangan Irak, serta menggulingkan Saddam Hussein sebagai presiden Irak. Dengan kata lain kedua peranan tokoh tersebut merupakan pemimpin dua negara yang saling berlawanan dalam perang Teluk II",1
TRA14,kedua tokoh tersebut adalah george W Bush dan Saddam Hussein yang dulunya adalah presiden dari Irak. perang ini dapat terjadinya karena Saddam Husein yang ingin menguasai minyak di Arab dan dapat menggeser Mesir sebagai negara pemimpin penghasil minyak di Arab. tidak hanya itu Saddam Hussein juga melakukan pengamcaman terhadap Amerika dan sekutu Amerika yang berada di Arab yang membuat Amerika akhirnya memilih untuk ikut campur pada perang tersebut.,1
TRA15,karena pada saat itu amerika merupakan salah satu negara maju maju nya dan terbesar,0
TRA16,Ameriak ikut campur dalam perang tersbut dikarenakan kepentingan ekonomi yang hal ini juga dperkuat negara Kuawit yang meminta bantuan amerika serikat. serta amareika serkat yang meiliki kerjasma adengan negara timur tengah terakaitt perdagangan minyak yang hal itulah yang menyebabkan Invasi irak ke kuawi t juga menyangkut Ameriak serikat dan juga alasan ideologi yang dimana Irak lebih ke arah Komunis,0
TRA17,"Alasan utama terlibatnya Amerika Serikat dan Sekutunya dalam Perang Teluk II adalah karena kepentingan ekonomi. Pasalnya, AS memiliki kerja sama dengan beberapa negara di Timur Tengah maupun Persia terkait pengadaan minyak.Lalu hubungan nya dengan tokoh diatas mereka berkontribusi terhadap persediaan dan juga pembuat keputusan yang tertinggi bagi rakyatnya.",1
TRA18,"dikatakan bahwa amerika seritkat ikut campur dalam perang teluk kedua karena masalah ekonomi amerika memiliki kerjasama dengan beberapa negara di timur tengah terkait komoditi minyak. selain itu, amerika serikat menginvasi irak karena mereka ingin merampas senjata irak untuk membebaskan rakyatnya dan dunia dari bahaya. amerika juga tidak memihak irak karena irak dekat dengan beberapa negara komunis.",1
TRA19,"Peran Hussein dan Goeorge W bush dalam perang teluk II yaitu adanya tuduhan terhadap Saddam Hussein memegang senjata pemusnah masal. tujuan George W Bush untuk menyerang Irak dalam Perang Teluk dikarenakan rencana melucuti senjata Irak, membebaskan rakyatnya dan dunia dari bahaya besar. pada hari itu juga, atas perintahnya, pasukan koalisi mulai menyerbu, menginvasi Irak. alasan utama terlibatnya Amerika Serikat dan Sekutunya dalam Perang Teluk II adalah karena kepentingan ekonomi. pasalnya, AS memiliki kerja sama dengan beberapa negara di Timur Tengah maupun Persia terkait pengadaan minyak.",1
TRA20,"Amerika ikut campur dalam perang teluk kedua karena masalah ekonomi Amerika memiliki kerjsama dengan beberapa negara di timur tengah terkait komoditi minyak.Selain itu,amerika serikat menginvasi irak karena mereka ingin merampas senjata iraq untuk kebebasan rakyatnya dan dunia dari bahaya.Amerika juga tidak memihak kepada iraq karena iraq dekat dengan beberapa negara komunis",0
