RES_ID,RESPONSE,LABEL
TRA136,"Nama perempuan dalam foto ini adalah Marie Antoinette. Dia adalah istri Louis XVI, seorang raja terakhir di Kerajaan Perancis. Ratu ini memiliki gaya hidup yang mewah dan suka menghambur-hamburkan uang. Dia sering berjudi, berpesta, dan membeli barang-barang mahal sehingga pengeluaran keuangan kerajaan membengkak dan kondisi ekonomi kerajaan memburuk dan menyebabkan rakyat menderita. Oleh sebab itu, dia dijuluki ""Nyonya Defisit"".",1
TRA137,Marie antonette yang merupakan ratu terahir prancis yang membantu memprovokasi kerusuhan kemudian menyebabkan revolusi perancis untuk menggulingkan monarki pada agustus 1792,0
TRA138,"Marie Antoinette adalah istri Raja Louis XVI. Ia memiliki gaya hidup yang boros dan mewah, sehingga membuat para masyarakat perancis membencinya",0
TRA139,"Dikarenakan Maria Antoinette telah melakukan hidup boros, terutama pembelian kalung berlian yang bisa mencapai 3 kapal pedagang saat itu.",0
TRA140,"Marie Antoinette adalah seorang permaisuri raja Louis XVI, pada masa revolusi prancis ia sering disebut sebagai madame deficit. Alasan ia disebut seperti itu adalah karena krisis keuangan yang terjadi di Prancis disebabkan gaya hidupnya yang sangat boros.",0
TRA141,Marie Antoinette adalah seorang istri dari Raja Loius XVI yang memiliki banyak peran untuk mengendalikan kekuasaan suaminya dan dikenal sebagai Madame defisit karena krisis keuangan yang terjadi di Perancis yang disebabkan oleh gaya hidupnya yang mewah dan boros sehingga menjadikan penentangan terhadap reformasi sosial yang menjadi pemicu utama.Dengan keborosannya membuat ia dibenci dan dimusuhi oleh banyak rakyat Perancis.,1
TRA142,"bersifat despotis, hidup boros dan mewah, juga menghambur hamburkan uang",0
TRA143,"Tokoh tersebut bernama Maria Antoinette, permaisuri raja Louis XVI. Mereka sangat boros dan hidup dengan kemewahan. Mereka menghamburkan keuangan negara untuk para selir dan putra-putri kerajaan dikala Perancis berada di masa krisis politik ekonomi. Suatu ketika terjadi iklim yang tidak teratur dan menyebabkan kegagalan panen, hal ini mengakibatkan kenaikan biaya hidup ditengah krisis yang sedang terjadi.",1
TRA144,"antoinette gemar berpesta, mengoleksi tas dan gaun mahal, membeli banyak properti mewah dan juga sangat boros dalam berbelanja sedangkan rakyat prancis kesusahan",0
TRA145,marie antoinette adalah ratu inggris pada masa kerajaan louis 16 yang suka menghambur hamburkan uang negara perancis dengan berfoya foya sedangkan saat itu perancis sedang mengalami krisis ekonomi yang cukup berat yang mengakibatkan kas negara makin berkurang karena penyalahgunaan kas negara yang di lakukan oleh Ratu Marie.,0
TRA146,"Tokoh diatas merupakan marie antoniette yang seorang pasangan dari raja louis XIV yang dimana ia juga ikut bertanggung jawab atas apa yang terjadi pada ekonomi di prancis karena pada masa pemerintahan raja louise mengalami masalah ekonomi yang salah satunya adalah terkait hutang negara,marie antoniette malah hidup di tengah kemewahan dan gaya hidupnya yang boros padahal saat itu adanya berbagai krisis seperti ekonomi pada perancis.",1
TRA147,"pengaruh tokoh tersebut terhadap ekonomi Perancis adalah beliau melakukan berbagai hal kebodohan dan pemborosan arena gaya hidupnya yang suka bermewah-mewahan. Ia sering berjudi, berpesta, dan membeli barang-barang mahal, sementara rakyat jelata Perancis menderita karena kondisi ekonomi yang buruk.",1
TRA148,"Karena dia ekonomi di perancis pada saat itu sangat anjlok karena gaya hidupnya yang boros, pengeluaran yang mewah dan penentangannya terhadap reformasi sosial menjadi pemicu utama rovolusi perancis juga",0
TRA149,"Tokoh diatas yaitu Marie Antoinette, beliau membuat krisis keungan yang terjadi di Prancis akibat gaya hidupnya yang boros. Pengeluaran yang mewah dan penentangannya terhadap reformasi sosial menjadi pemicu utama",0
TRA150,"Marie Antoinette melakukan pemborosan dan gaya hidup mewah , sehingga terjadi revolusi Perancis .",0
TRA151,"Pengaruh tokoh di atas terhadap masalah ekonomi yang muncul di Perancis yaitu Marie Antoinette, berpengaruh terhadap masalah ekonomi di perancis ia membuat perancis menjadi mengalami krisis keuangan dikarenakan gaya hidupnya yang boros.",1
TRA152,"Maria Antoinette adalah seorang istri dari Raja Louis XVI yang sangat menyukai kekayaan dan sering berfoya-foya (pemborosan) hidup dengan keborosan dan kemewahan. Padahal pada saat itu perekonomian di Perancis sedang berada di puncak krisis. Dia di juluki sebagai Madame Defisit, karena ia telah membuat kebangkrutan terhadap negara Perancis dengan menggunakan kas negara untuk dihambur-hamburkan.",1
TRA153,Marie antoinette yang membantu memprovokasi kerusuhan yang kemudian menyebabkan Revolusi Perancis,0
TRA154,"pengaruh tokoh di atas terhadap masalah ekonomi yang muncul di Perancis adalah akibat kehidupan Marie Antoinette yang boros, maka terjadi krisis keuangan di Perancis, ia dikenal sebagai sosialita yang selalu terbiasa dengan gaya hidup mewah, gemar berjudi, berpesta, dan mengoleksi pakaian mahal. Ia juga menentang reformasi sosial. Walaupun keadaan sedang mengalami puncak krisis ekonomi, Marie Antoinette tetap menghambur-hamburkan uang negara sehingga menyebabkan terus berkurangnya kas negara dan ia dijuluki sebagai Madame Deficit.",1
TRA155,Tokoh tersebut adalah Maria Antoinette yang terkenal dengan sebutan Madame Defisit. Ia banyak mengendalikan pemerintahan pada masa pemerintahan raja Louis XIV. Uang negara banyak ia gunakan dengan boros dan berfoya foya. Pemerintah hidup dengan sangat glamor menggunakan kas negara bahkan hingga kas mengalami kekosongan dan negara kekurangan uang.,1
