RES_ID,RESPONSE,LABEL
TRA11,"Romulus dan Remus : Mengisahkan seorang anak yang dibuang oleh orang tuanya karena kurang sempurna.Anaknya diletakan di tengah hutan dan berharap mereka mati.Entah itu di makan oleh predator atau mati kelaparan.Suatu saat ada serigala Betina yang tidak memiliki anak, dan menarik kedua anak tersebut.Berharap mereka dimakan dan mati, ternyata merka diurus layaknya anak dari Serigala betina tersebut.",1
TRA12,kisah mengenai Romulus dan Remus dipercaya bahwa sebagai anak kembar yang dilahirkan oeh seorang puteri raja yang menjalani pengasingan akibat permasalahan. puteri tersebut menghanyutkan kedua anak kembarnya dan kemudian diselamatkan oleh seekor serigala betina seperti tidak kekurangan suatu apapun. suatu hari Remus ingin mencuri namun Romulus menolak karena takut dan setelah mereka mencuri akhirnya mereka tertangkap dan dibawa ke kerajaan untuk diadili namun ternyata mereka bertemu dengan kakeki kandungnya yang akhirnya di warisi tahta kerajaan,1
TRA13,"Dalam legenda, Remus dan Romulus dipercaya sebagai anak kembar yang dilahirkan oleh Rhea Silvia, seorang putri raja yang sedang menjalani pengasingan akibat permasalahan tertentu. Dikisahkan bahwa Rhea Silvia tiba-tiba mengandung dan melahirkan anak kembar di tempat pengasingannya. Ia mengaku bahwa ayah dari kedua putranya itu adalah Dewa Mars. Tetapi raja yang memerintah saat itu tidak percaya dengan ceritanya, dan memerintahkan untuk menghanyutkan Rhea Silvia bersama kedua putranya. Bayi kembar yang dihanyutkan ke sungai itu kemudian ditemukan dan diselamatkan oleh seekor serigala betina. Keduanya dalam keadaan sehat, seperti tidak kekurangan makanan selama terhanyut di sungai. Serigala betina itu lalu membawa keduanya ke sebuah gua. Saat itu ada seorang petani yang kebetulan melintas di depan gua tersebut dan memutuskan untuk merawat keduanya. Ia kemudian memberi nama bayi kembar itu Remus dan Romulus. Diceritakan, suatu hari Remus berencana untuk mencuri. Romulus yang diajak untuk ikut memilih menolak karena takut jika tertangkap. Tetapi Remus terus memaksanya, hingga akhinya Romulus ikut serta. Keduanya berencana melakukan pencurian domba di salah satu peternakan di kotanya. Sayangnya, mereka berdua tertangkap dan dibawa untuk diadili di depan kerajaan.Namun ternyata, raja yang memerintah di wilayahnya itu adalah Numitor, kakek kandung dari Remus dan Romulus. Saat melihat rupa kedua pemuda itu, Numitor langsung menyadari bahwa mereka adalah cucunya, yang juga pewaris sah dari tahta kerajaannya. Setelah raja turun dari kekuasaannya, Remus dan Romulus diminta untuk menentukan siapa yang akan menduduki tahta kerajaan. Mereka bersaing secara ketat, hingga akhirnya terlibat dalam perang yang cukup besar. Remus berhasil dibunuh oleh Romulus, sehingga Romulus pun berhak duduk di tahta kerajaan. Nama Romulus kemudian dijadikan sebagai cikal bakal dari nama kota Roma.",1
TRA14,"Kisah Mitodologi/mitos Kisah berdirinya peradaban Roma, adalah dalam legenda Romus dan Romulus. Dalam kisah mitos, Romus dan Romulus dipercaya sebagai anak kembar yang dilahirkan oleh Rhea Silvia. Rhea Silvia dipercaya sebagai seorang putri raja yang diasingkan, karena suatu permasalahan. Lalu Rhea Silvia tiba - tiba mengandung dan melahirkan anak kembar di tempat pengasingannya saat itu. Rhea Silvia mengaku bahwa ayah dari 2 putranya itu adalah Dewa Mars ( Dewa Mars adalah 1 dari 3 dewa penting di masyarakat Romawi yang mereka sembah.) Tapi saat Rhea Silvia beecerita mengenai kisah kehamilannya hingga saat ini memiliki bayi kembar, sang raja tidak percaya dan ia memerintahkan prajuritnya untuk menghanyutkan Rhea Silvia dan putra kembarnya ke sungai. Bayi yang dihanyutkan ke sungai ini kemudian ditemukan dan diselamatkan oleh serigala betina. Saat serigala itu menemukan anak kembar itu, mereka dalam keadaan yang sehat dan seperti bayi yang ridak hanyut di sungai tapi bayi yang diurus dengan baik. Lalu serigala ini membawa bayi kembar ke dalam gua tempat tinggalnya. Serigala inilah yang menyelamatkan dan mengurus bayi kembar ini, dikisahkan dia menyusui bayi kembar itu dan juga mengurusnya. Suatu kali ada seorang petani yang melewati gua itu lalu petani itu memberi nama bayi kembar itu, Remus dan Romulus. Saat mereka sudah besar, suatu hari Remus berencana mencuri, tapi Romulus menolak dengan alasan takut tertangkap. Tetapi pada akhirnya Romulus pergi mencuri domba bersama Remus di pertenakan kota. Tapi mereka berdua tertangkap, namun sang raja yang memerintah adalah sang ayah dari Rhea Silvia alias Kakek mereka, karena sang raja mengetahui itu cucu mereka, lalu sang kakek meminta mereka unruk menentukan siapa yang akan menduduki tahta kerajaan sebagai pengganti sang kakek. Mereka pun bersaing, sampai berkelahi dan berperang hebat. Remus berhasil dibunuh oleh Romulus, Krena kebeehasilannya membunuh Remus,Romulus - lah yang memerintah dan duduk di atas tahta kerajaan mengganti kakeknya. Oleh sebab itu, dinamakan kota Roma yang kita kenal saat ini, yang berasal dari nama Romulus.",1
TRA15,"Gambar diatas merupakan gambaran dari cerita yang berkembang di masyarakat romawi, dimana mereka mempercayai bahwa Kota Roma didirikan oleh kakak adik yang bernama Remus dan Romulus. Mereka adalah adik kakak yang diasuh oleh seekor serigala betina hingga dewasa, saat mereka dewasa mereka mengetahui asal usul kelahirannya, jadi mereka membunuh Amulius seorang yang merebut tahta kerajaan. Hingga akhirnya Remus dan Romulus kembali ke kerajaan untuk menunggu tahta yang diambil oleh sang kakek, menunggu waktunya mereka membuat sebuah kota tapi karena perbedaan pendapat bertengkarlah mereka dan akhirnya Romulus menang. Dan akhirnya romulus menjadi raja daerah yang bernama Roma.",1
TRA16,Kisah Rhomulus dan Remus : Pada jaman dahulu Rhomulus dan Remus di pelihara oleh serigala betina sampai mereka sudah remaja. Pada saat Rhomulus dan Remus sudah dewasa mereka akhirnya tahu tentang asal-usul kelahirannya. Mereka membunuh Amulius. Pada saat menunggu waktunya menggantikan Numitor sebagai Raja Alba Longa. Remus ingin membangun kota baru di Bukit Aventinus . Romulus ingin membangun kota baru juga tapi di Bukit Palatium . Karena keinginan membangun kota baru mereka berbeda bertengkarlah mereka. Akhirnya Remus yang kalah dan Rhomulus yang menang. Akhirnya mereka sepakat untuk mendirikan Roma pada tahun 21 April 753 SM raja pertamanya adalah Romulus,1
TRA17,"Patung tersebut menggambarkan kisah mitologi remus dan romulus. Mereka adalah anak kembar yang dilahirkn oleh seorang wanita bernama rhea silvia. Awalnya rhea mendapat suatu masalah dan berakhir di pengasingan, dan dalam masa pengasingan tersebut ia mengandung anak kembar yang diduga ayahnya adalah dewa mars. Rhea tidak menginginkan anak tersebut, dan akhirnya membuang anak tersebut ke hutan, ia menaruh anaknya dalam wadah/keranjang dan melihat seekor serigala betina menarik dan membawa anaknya. Ia mengira kedua bayi tersebut akan mati dimakan serigala, dan malah ternyata mereka dirawat oleh serigala tersebut yang kebetulan tidak memiliki anak. Remus dan Romulus pun tumbuh dewasa dan mulai mengetahui asal usul mereka, setelah mengetahui asal usulnya mereka bertekat untuk membangun kota baru, tapi seperti yang kita tahu dalam suatu wilayah hanya boleh ada satu raja, maka mereka terjadi perang antar saudara yang akhirnya dimenangkan oleh Romulus. Maka terpilih lah Romulus menjadi raja pertama Roma, yang nama tersebut terambil dari nama Romulus itu sendiri",1
TRA18,"remus dan romulus adalah anak kembar yang dilahirkan oleh rhea silvia, seorang putri yang sedang menjalani pengasingan. dikisahkan bahwa ia tiba-tiba mengandung dan melahirkan anak kembar di tempat pengasingannya. ia mengaku bahwa ayah dari remus dan romulus adalah dewa mars. tetapi raja tidak percaya dan memerintahkan untuk menghanyutkan rhea silvia bersama kedua putranya. kedua bayi yang dihanyutkan itu di temukan oleh seekor serigala betina, dia menjaga kedua bayi itu seperti anaknya sendiri. di ceritakan bahwa suatu hari remus berencana untuk mencuri, namun romulus menolak karena takut tertangkap. namun remus terus memaksa hingga akhirnya mreka berdua menjalankan rencananya. kaeduanya berencana melakukan pencurian domba di salah satu peternak di kotanya. sayangnya mreka tertangkap dan di bawa ke depan kerajaan untuk diadili. akhirnya remus dan romulus bertemu kakek kandungnya yaitu numitor. numitor langsung menyadari bahwa mereka adalah cucunya juga sebagai pewarus yang sah dari tahta kerajaannya. setelah raja turun tahta, remus dan romulus bersaing untuk menduduki tahta kerajaan. akhirnya remus berhasil dibunuh oleh romulus, sehingga romulus yang menduduki tahta. nama romulus menjadi nama dari kota roma",1
TRA19,Romulus dan Remus adalah pendiri kota Roma yg dahulu mereka dipelihara oleh seekor serigala betina hingga mereka menjadi remaja. Romulus ingin membangun Bukit Palatikum sedangkan Remus ingin membangun kota di Bukit Aventinus.,0
TRA20,"Kisahnya, Remus dan Romulus dipercaya sebagai anak kembar yang dilahirkan oleh Rhea Silvia, Dikisahkan bahwa Rhea Silvia tiba-tiba mengandung dan melahirkan anak kembar di tempat pengasingannya.",0
TRA21,"Terbentuknya peradaban Romawi Kuno berdasarka mitologi diatas : Kisah mitodologi berdirinya peradaban Roma ialah dalam legenda Romus dan Romulus. Dalam kisah mitos, Romus dan Romulus dipercaya sebagai anak kembar yang dilahirkan oleh seorang bernama Rhea Silvia. Ia merupakan seorang putri raja yang diasingkan karena adanya suatu permasalahan. Ia mengandung dan melahirkan anak kembar di tempat pengasinganya saat itu. Ia juga mengaku bahwa ayah dari 2 anaknya tersebut adalah dewa mars. Tetapi Ia berkata bahwa kehamilan bayi kembarnya tidak dipercayai oleh sang raja sehingga raja memerintahkan prajuritnya untuk menghanyutkan ia dan anak kembarnya ke sungai kemudian ia diselamatkan oleh serigala betina. Saat serigala menemukan anak kembar tersebut, mereka dalam keadaan sehat lalu serigala membawa mereka ke dalam goa tempat tinggalnya dan mengurusnya. Suatu saat ada seorang petani yang sedag melewati goa tersebut sehingga petani tersebut memberi nama Romus dan Romulus, Saat mereka sudah besar, suatu hari Romus berencana untuk mencuri tapi Romulus menolaknya. Tapi pada akhirnya mereka mencuri di peternakan kota sayangnya mereka tertangkap namun sang raja yag memerintah adalah kakek mereka (ayah Rhea Silvia), karena sag raja mengetahui itu cucu mereka, lalu raja meminta untuk menentukan siapa yag menduduki tahta kerajaan sebagai pengganti sang raja. Mereka pun bersaing sampai berkelahi dan berperang hebat. Akhirnya Romus terbunuh oleh Romulus dan Romulus memerintah dan duduk di atas tahta menggantikan sang kakek. Oleh sebab itu dinamakan Kota Roma yang kita kenal saat ini.",1
TRA22,"Kisah asal usul berdirinya kota Roma Putri Numitor, yaitu Rhea Silvia. Ia melahirkan dua anak kembar yang diberi nama Romulus dan Remus. Menurut legenda Romawi, anak kembar ini merupakan hasil perkawinan dari Rhea Silva dan Dewa Mars (dewa perang). Maka dari itu, Romulus dan Remus dianggap memiliki kekuatan setengah dewa. Kabar itu sampai kepada Amulius, saudara dari Numitor. Amulius khawatir Romulus dan Remus akan merebut takhta. Ia memerintahkan seseorang agar kedua anak kembar tersebut ditenggelamkan di Sungai Tiber. Namun, keduanya diselamatkan seta dibesarkan oleh seekor serigala. Ketika Romulus dan Remus sudah besar, mereka kembali ke Albalonga dan mengembalikan takhta ke Numitor. Dalam sebuah pertarungan satu-lawan-satu untuk menentukan siapa yang berhak memimpin kota, Romulus berhasil membunuh Remus. Romulus menjadi raja dan dilantik pada tahun 753 SM. yang sekaligus sebagai tahun kelahiran ibu kota Roma. Nama ""roma"" diyakini berasal dari nama raja pertama ini: Romulus.",1
TRA23,"pada suatu saat ada putri bernama Thea Silvia melahirkan dua anak kembar yang diberi nama Romulus dan Remus. menurut legenda anak kembar ini merupakan hasil perkawinan antara Thea silva dan Dewa perang dengan demikian Romulus dan Remus dikira memiliki sifat setengan dewa, lalu khawatirlah karena Romulus dan Remus ditakutkan akan merebut takhta maka dipertintahkan supaya Romulus dan Remus ditenggelamkan supaya tidak merebut takhta tapi mereka malah diselamatkan oleh seekor serigala",0
