RES_ID,RESPONSE,LABEL
TRA11,"Banyak negara turut campur, membantu, mendukung. Lalu peran Ho Chi Min yaitu jadi tokoh pemersatu bagi kelompok-kelompok yang terpecah sebelumnya di Vietnam.",0
TRA12,"dalam perang kemerdekaan vietnam dan runtuhnya vietnam selatan , banyak negara yang turut campur dan membantu negara tsb seperti amerika serikat yang mendukung penuh vietnam selatan, korea selatan, thailand, australia, selandia baru dan filipina sedangkan negara yang menjadi kubu vietnam utara adalah uni soviet, tiongkok, korea utara, mongolia dan kuba yang berideologi komunis. peran HO CHI MINH yang berhasil menjadi tokoh pemersatu bagi kelompok2 yang sebelumnya terpecah di vietnam yang dapat diwujudkan dengan usaha HO CHI MINH dalam membentuk partai komunis di vietnam dengan mendirikan organisasai VIET MINH dan menjadi tokoh sentral dalam gerakan revolusi agustus tahun 1945",1
TRA13,"Vietnam merupakan sebuah negara yang terbagi menjadi 2 bagian yaitu Vietnam Utara yang rata-ratanya didukung oleh negara-negara komunis. Sedangkan Vietnam Selatan didukung oleh negara-negara kapitalis. Dalam peperangan yang terjadi antara kedua bagian negara tersebut ternyata Amerika Serikat terlibat dalam Perang Vietnam. Amerika Serikat memberikan bantuan kepada Vietnam Selatan sebagai upaya melawan Uni Soviet yang mendukung Vietnam Utara. Janji akan bantuan yang diberikan Amerika Serikat terhadap Vietnam Selatan tak kunjung datang, Vietnam Selatan terus-menerus digempur oleh serangan Vietnam Utara dan menyebabkan Vietnam Selatan runtuh. Ho Chi Minh adalah presiden Vietnam Utara yang bertekad untuk menyatukan kembali negaranya dibawah pemerintaan komunis, selama hidupnya Ho Chi Minh berhasil melawan 3 bentuk penajajahan dari Prancis, Jepang dan Amerika Serikat. Berkat Ho Chi Minh negara Vietnam Utara dan Vietnam Selatan dapat bersatu.",1
TRA14,"negara lain yang ikut mendukung pada vietnam selatan adalah amerika serikat, korea selatan, selandia baru, thailand, australia, dan filipina. sedangkan yang menjadi pendukung Vietnam utara ada negara uni soviet, korea utara kuba, tiongkok dan rata rata yang mendukung vietnam utara adalah negar yang menggunakan ideolgi komunis. Perang ini terjadi karena pihak Vietnam utara memiliki keinginan untuk menyatukan seluruh bagian vietnam menjadi satu dan dibawah pemerintahan komunis. Ho Chi Minh akhirnya melakukan penyerangan kepada vietnam dan dibantu oleh uni soviet. Menurut Ho Chi Minh vietnam selatan adalah negara yang mengahalangi persatuan vietnam sehingga Ho Chi Minh ingin menghancurkan vietnam selatan. Runtuhnya vietnam selatan ini juga berdampak pada kondisi politil dan perkembangan ideoliginya yang dimana pada daerah Asia Tenggara terjadiny penguatan paham komunis.",1
TRA15,perang ini terbilang cukup besar karena mengorbankan dari tokoh utama nya sendiri,0
TRA16,peranan negara negara lain terhadap negara vietnam dan runtuhnya diaman negara negara lain beruasah mengirimkan pasukan nya untuk memndamaikan konflik keda negara tersbut serta Indonesia juga memberiak pasukan perdamian nya untuk membantu untuk menyelesaikan konflik yang terjaid di vietnam dimana vietnam sendiri terbagi menjadi 2 negara yaitu uatara selatanv dengan 2 ideologi berbeaad dan negara negara yang membantu vietnam Utara adalah negara negara ang bertolak komunis sedangkan selatan negara dengan ideologi liberal . peran Ho Chi Minh dalam prose kemerdekaan Vietnam Beliau membuat liga Viet minh liga yang terdiri atas ideologi komunis dengan ideologi liberal dengan Tujuan memerdekakan Vietnam yang pada akhirnya berhasil mengusir negara Prancis sebagai penjajah. dan beliau menjadi Presiden Pnegusa negara Vietnam selatan . kemudian belua dengan Ngo Dinhiem berusaha menyatuka n vietnam nnamun gagal jatuhnya negara Vietnam Selatan karena Negara Vieytnam utara yang didukung oleh Vietnam Utara yang dibantu oleh China dan Rusia setelah itu Amerika kalah Honchimin menyatuka n Vietnam,1
TRA17,"peran Ho Chi Minh yang paling menonjol dalam usaha memerdekakan Vietnam. Penelitian ini menggunakan metode deskriptif dengan data yang diperoleh dari studi pustaka. Teori yang digunakan untuk menganalisis ialah Teori Kolonialisme dan Teori Elit. Penelitian ini menemukan, bahwa Ho Chi Minh berhasil menjadi tokoh pemersatu bagi kelompok-kelompok yang sebelumnya terpecah di Vietnam. Hal ini diwujudkan dengan usaha Ho Chi Minh dalam membentuk Partai Komunis Vietnam, mendirikan organisasi Viet Minh, dan menjadi tokoh sentral dalam gerakan Revolusi Agustus 1945.",1
TRA18,"ho chi minh merupakan seorang pemmpin gerakan komunis vietnam dan dia berperan penting dalam perjuangan rakyaat vietnam melawan perancis. pada perakhiran perang dunia kedua, ho chi minh memimpin sebuah organisasi vietnam untuk bergerilya menguasai kota-kota besar di vietnam. akhirnya, ho chi minh lah yang mendeklarasikan kemerdekaan republik dmokrasi vietnam dan dia menjabat menjadi presiden pertama vietnam.",1
TRA19,"Ho Chi Minh kembali ke negaranya pada tahun 1941 dan mendirikan Liga untuk Kemerdekaan Vietnam. liga tersebut terdiri dari para nasionalis Vietnam dan kelompok komunis yang mendukung kemerdekaan Vietnam. pada akhir Perang Dunia II, Ho memimpin Viet Minh untuk secara bergerilya menguasai kota-kota besar di Vietnam. Pada 2 September 1945, bertempat di Lapangan Ba Dinh, Ho Chi Minh mendeklarasikan kemerdekaan Republik Demokrasi Vietnam dan dia menjabat sebagai presiden pertama. Tidak lama kemudian, Perancis berhasil menaklukkan Vietnam Selatan kembali dan mengajak kaum komunis Vietnam untuk berunding. berdasarkan hasil perundingan Jenewa, Vietnam kemudian dibagi menjadi Vietnam Utara yang dipimpin Ho Chi Minh dan Vietnam Selatan yang dikuasai oleh Kaisar Bao Dai. Ho tidak menyetujui adanya pemisahan wilayah Vietnam. Ho sempat menyatakan diri memiliki kekuasaan atas seluruh wilayah Vietnam dan memerintahkan Viet Minh dan pasukan Vietnam Utara untuk berjuang di daerah Vietnam Selatan yang dipengaruhi oleh Amerika Serikat. Kemudian terjadilah perang saudara antara pendukung Ho (sebagian besar di Vietnam Utara) dan Vietnam Selatan di bawah pengaruh Amerika Serikat. pada akhir tahun 1950-an, Ho membentuk suatu gerakan gerilya komunis di bagian Vietnam Selatan yang bernama Viet Cong. Bersama dengan Vietnam Utara, Vietcong berhasil mengalahkan intervensi militer Amerika Serikat selama satu dekade dan bersembunyi dari Perdana Menteri Ngo Dinh Diem di bawah tanah.",1
TRA20,"dalam perang kemerdekaan vietnam dan runtuhnya vietnam selatan , banyak negara yang turut campur dan membantu negara tsb seperti amerika serikat yang mendukung penuh vietnam selatan, korea selatan, thailand, australia, selandia baru dan filipina sedangkan negara yang menjadi kubu vietnam utara adalah uni soviet, tiongkok, korea utara, mongolia dan kuba yang berideologi komunis. peran HO CHI MINH yang berhasil menjadi tokoh pemersatu bagi kelompok2 yang sebelumnya terpecah di vietnam yang dapat diwujudkan dengan usaha HO CHI MINH dalam membentuk partai komunis di vietnam dengan mendirikan organisasai VIET MINH dan menjadi tokoh sentral dalam gerakan revolusi agustus tahun 1945",1
