RES_ID,RESPONSE,LABEL
TRA11,"Gambar sebelah kiri menjelaskan terjadinya peristiwa penting pada masa Perang Dunia 2, yaitu Jepang menyerah kepada Sekutu (Amerika dan sekutunya) pada tanggal 14 Agustus 1945. Gambar sebelah kanan menjelaskan peristiwa proklamasi kemerdekaan Indonesia pada tanggal 17 Agustus 1945. Pada tanggal 6 Agustus 1945, sekutu berhasil menjatuhkan bom nuklir ke kota Nagasaki dan Hiroshima di Jepang. Hal ini melemahkan kekuatan Jepang dalam perangnya melawan Amerika dan sekutunya. Sebagai akibatnya, pemimpin Jepang di Asia Tenggara, yaitu Jenderal Terauchi mengundang pemimpin perang kemerdekaan Indonesia, yaitu Soekarno, Mohammad Hatta, dan Radjiman Wediodiningrat ke Vietnam pada tanggal 12 Agustus 1945 untuk membahas rencana penyerahan kemerdekaan. Dalam pertemuan di Vietnam tersebut, pemerintah Jepang menjanjikan memberi kemerdekaan Indonesia pada 24 Agustus 1945. Namun, janji kemeredekaan yang dijanjikan akan diberikan pada tanggal 24 Agustus 1945 itu hanyalah merupakan akal-akalan Jepang sebab Jepang tetap ingin menguasai Indonesia. Pada tahun sebelumnya, yaitu pada pertengahan 1944, Jepang juga pernah menjanjikan kemerdekaan kepada Indonesia. Namun janji-janji tersebut adalah palsu. Tujuan Jepang menjanjikan itu hanya ingin menarik simpati rakyat Indonesia dengan harapan mendapatkan bantuan jika pasukan sekutu sewaktu-waktu menyerang Jepang di Indonesia. Oleh sebab itu, setelah tiba di Indonesia dari Vietnam, para pejuang Indonesia mendesak Soekarno dan Hatta untuk segera mendeklarasikan kemerdekaan Indonesia karena mereka tidak percaya kepada Jepang. Pada akhirnya, Soekarno dan Mohammad Hatta memutuskan untuk mendeklarasikan kemerdekaan Indonesia pada tanggal 17 Agustus 1945. Dengan demikian, kemerdekaan Indonesia bukanlah hadiah dari Jepang akan tetapi hasil perjuangan para pahlawan Indonesia.",1
TRA12,Tidak karena indonesia memerdekakan diri sendiri pada saat kekalahan jepang meski dianggap tidak sah oleh sekutu karena indonesia merdeka pada saat kekosongan kekuasan dan pada saat pembacaan proklamasi masih ada ancaman dari pihak jepang namun semua berjalan dengan baik,0
TRA13,"tidak, Indonesia memutuskan untuk memerdekakan negaranya dengan perjuangan yang telah dilaluinya. Jepang sempat berjanji untuk memberikan kemerdekaan kepada Indonesia, namun jepang kalah dengan sekutu yang menyebabkan kemerdekaan Indonesia terancam. Namun, dengan hasil jerih payah para masyarakat Indonesia serta tokoh-tokoh kemerdekaan dapat membuahkan hasil dengan memerdekakan Indonesia",1
TRA14,"Kekalahan Jepang di PD 2 mengakibatkan Jepang harus mengembalikan semua kondisi tanah jajahannya sebelum Jepang menjajah, dengan arti Indonesia harus kembali dijajah oleh Belanda. Tetapi saat kekalahan Jepang, terjadi kekosongan kekuasaan yang membuat para golongan muda menyuruh Soekarno untuk melakukan proklamasi kemerdekaan sehingga kemerdekaan Indonesia bukan dari pemberian Jepang.",0
TRA15,"Pada pertengahan tahun 1945 Jepang menyerah kepada Amerika akibat serangan di Kota Hirosima dan Nagasaki. menyerahnya Jepang kepada Amerika menyebabkan adanya status quo dan kesempatan ini diguanakan dengan baik untuk memproklamasikan kemerdekaan. Pada awlanya Jepang menjajinkan kepada Indonesia kemerdekaan pada tanggal 24 Agustus, namun adanya desakan dari kaum muda yang telah mendengar bahwa jepang telah menyerah untuk cepat - cepat memerdekakan diri",1
TRA16,"Jepang harus menyerahkan Indonesia kepada Belanda karena kekalahannya,tetapi karena terdapat kekosongan kekuasaan,akhirnya Indonesia yang berjuang memerdekaan negaranya sendiri. kemerdekaan bangsa Indonesia bukan hasil pemberian dari Jepang karena Indonesia merdeka atas usaha merek sendiri tanpa bantuan dari Jepang.",1
TRA17,"tidak, Jepang menyerahkan kekuasaan, karena adanya penyerahan Indonesia memanfaatkan kekosongan kekuasaan untuk menyatakan kemerdekaan",0
TRA18,"Jepang menyerah tanpa syarat kepada Sekutu setelah peristiwa bom Hirosima dan Nagasaki serta kekalahan PD 2. Oleh karena itu, Jepang harus mengembalikan tanah jajahan ke penjajah sebelumnya. Maka Jepang mengalami yang disebut dengan status quo, yaitu Indonesia tidak boleh dimiliki oleh Jepang yang menyebabkan Indonesia tidak memiliki pemerintahan, dan memutuskan untuk memerdekakan Indonesia. Menurut saya, kemerdekaan Indonesia bukanlah hasil pemberian Jepang, walaupun pada awalnya Jepang memberikan tawaran dan menjanjikan kemerdekaan Indonesia. Tetapi karena kekalahan Jepang di PD 2, golongan muda bersikeras untuk memerdekakan Indonesia dan terjadinya peristiwa Rengasdengklok.",1
TRA19,"foto di kiri adalah foto jepang menyerah kepada indonesia dan kemerdekaan indonesia bukan merupakan Pemberian dari Jepang melainkan hasil perjuangan bangsa indonesia sendiri. Sebagai buktinya, atas kehendak bangsa indonesia sendiri, anggota PPKI ditambah menjadi enam orang sehingga anggota seluruhnya menjadi 27 (dua puluh tujuh) orang.",0
TRA20,di gambar pertama menunjukan bahwa jepang menyerah kepada sekutu akibat dari bom yang di luncurkan AS di Hirosima dan Nagasaki serta kekalahan perang dunia 2 yang mengharuskan mengembalikan tanah jajahan ke penjajah sebelumnya dan salah satunya adalah indonesia yang mengakibatkan pada saat itu Jepang mengalami status Quo yang di mana Indonesia tidak boleh di punyai oleh jepang yang menyebabkan Indonesia tidak memiliki pemerintahan sama sekali dan akhirnya memutuskan utnuk memerdekakan Indonesia. kemerdekaan Indonesia menurut saya bukan hasil pemberian jepang. Pada awalnya jepang memang memberikan kesempatan untuk Indonesia merdeka tetapi karena di sebabkan oleh kekalahan jepang pada perang dunia 2 yang menyebabkan kekosongan pemerintah karena harus meninggalkan negara jajahannya mengakibatkan golongan muda berfikir untuk memerdekakan Indonesia dan terjadilah peristiwa rengasdengklok dan akhirnya Indonesia mereka pada tanggal 17 Agustus 1945,1
TRA21,Menyerahnya jepang merupakan pendanda akhir perang dunia ke 2 yang dimana jepang secara pribadi memohon pada Unisovoet dalam pejanjian perdamaian karena jepang diserang habis-habisan oleh amerika dan juga uni soviet penyerahan jepang dilakan di atskapal tempur amerika.Kemerdekaan Indonesia sendiri merupakan upaya bangsa bukan jepang karena jepang awalnya hanya menjajikan kemerdekaan namun tidak terwujud karena adanya berita kekalahan tersebut sehingga Indonesia berjuang untuk melkukan proklamasi dan kemeredakaanya,0
TRA22,"Singkat nya gambar dikiri adalah gambaran dimana Jepang menyerah terhadap Amerika Serikat dan hal ini yang menyebabkan Jepang diberikan status quo dan terjadinya kekosongan kekuasaan di negara-negara jajahan Jepang dan kesempatan ini dipergunakan Indonesia untuk memprokalamasikan kemerdekaan. Sebenarnya kemerdekaan Indonesia tidak diberikan oleh Jepang karena status quo tadi dan karena kekalah Jepang, Jepang harus memberikan kembali negara-negara jajahan mereka ke penjajahan yang sebelum nya.",1
TRA23,Kemerdekaan Indonesia bukan hasil dari pemberian jepang tetapi hasil berjuang lagi ketika Indonesia sudah mengetahui bahwa jepang kalah dalam perang dunia ke 2 sehingga Indonesia mempercepat kemerdekaannya tanpa diketahui oleh jepang,0
TRA24,Menyerahnya Jepang terhadap Amerika sehingga Jepang pada perang dunia II dan Jepang memberikan kemerdekaan untuk Indonesia sehingga Indonesia dapat merdeka.,0
TRA25,"Tidak , sebab kemerdekaan merupakan Perjuangan atas pahlawan Bangsa Indonesia yang telah gugur sehingga tercapai nya Kemerdekaan bangsa Indonesia . Gambar 1 adalah Jepang berjanji untuk memberikan kemerdekaan pada Bangsa Indonesia , akan tetapi jepang kalah sehingga Jepang meninggalkan Bangsa Indonesia . Sedangkan gambar 2 adalah pembacaan proklamasi Kemerdekaan",0
TRA26,"kemerdekaan Bangsa Indonesia bukan merupakan hasil pemberian dari jepang karena Jepang telah mengaku kalah terhadap sekutu dan Indonesia segera memproklamasikan kmeredekaannya sebelum sekutu datang. Kemerdekaan Indonesia Tidak hasil pemberian Jepang,karena kemerdekaan Indonesia merupakan hasil perjuangan rakyat Indonesia sendiri",1
TRA27,"Saat itu Jepang kalah dan Jepang menyerah kepada sekutu. Akibat dari kekalahan Jepang, maka Jepang harus mengembalikan tanah jajahan kepada Belanda dan mengakibatkan Jepang mengalami status ""quo"" yaitu Indonesia tidak boleh dijajah oleh Jepang yang pada akhirnya Indonesia Merdeka. Kemerdekaan Indonesia bukanlah hasil pemberian dari Jepang, namun karena Jepang pada saat itu kalah dan Indonesia sadar bahwa mereka dijajah oleh negara yang mengalami kekalahan dan pada saat PD 2 menyebabkan kekosongan pemerintah yang harus meninggalkan tanah jajahannya, maka dengan tekat dan keberanian serentak semua golongan muda berpikir untuk memerdekakan Indonesia yaitu melalui peristiwa Rengasdengklok lah mereka dapat merdeka, tepatnya pada tanggal 17 Agustus 1945.",1
TRA28,Kemerdekaan bangsa Indonesia bukan pemberian dari Jepang melainkan hasil dari perjuangan bangsa Indonesia itu sendiri titik contohnya anggota PPKI bertambah menjadi 6 orang sehingga anggota keseluruhannya menjadi 27 orang,0
TRA29,"Hubungan kedua gambar tersebut, Jepang menyerah tanpa syarat kepada sekutu terjadi setelah terjadinya bom atom di Hiroshima dan Nagasaki. Presiden AS, perdana menteri Inggris, dan pemimpin nasionalis China menyusun deklarasi Postdam yang berisi persyaratan penyerahan Jepang. Lalu pada 12 Agustus, Soekarno, Moh.Hatta, dan dr. Radjiman W. bertemu Jenderal Terauchi di markas besar panglima tertinggi militer Jepang, ia menyampaikan pernyataan pemerintah Jepang bahwa bangsa Indonesia akan segera diberikan kemerdekaan. Pada 15 Agustus, Kaisar Hirohito mengumumkan Jepang menyerah tanpa syarat kepada sekutu, berita itu diketahui Soetan Sjahrir dan golongan pemuda melalui siaran radio, lalu Soetan Sjahrir menemui Moh.Hatta dan mendesak Proklamasi Kemerdekaan Indonesia segera dilaksanakan tanpa menunggu janji Jepang. Dari berita Jepang menyerah itu, berlanjut pada peristiwa Rengasdengklok, perumusan teks Proklamasi, dan pelaksanaan Proklamasi Kemerdekaan Indonesia pada 17 Agustus 1945. Sehingga kemerdekaan Indonesia bukan merupakan pemberian Jepang, melainkan hasil perjuangan Indonesia sendiri, sebagai bukti atas kehendak Indonesia sendiri, anggota PPKI ditambah jadi 6 orang sehingga anggota seluruhnya jadi 27 orang. Jepang juga saat itu sedang terlibat Perang Dunia 2 dan mengalami kekalahan karena bom Hiroshima dan Nagasaki.",1
TRA30,"Saat Jepang menyerah tanpa syarat kepada sekutu akibat pengeboman di kota Hiroshima dan Nagasaki, akhirnya Jepang berada dalam status vacuum of power atau kosong kekuasaan. Kabar ini disembunyikan oleh mereka dari Indonesia karena adanya status quo. Namun, golongan muda Indonesia akhirnya mengetahui hal ini. Mereka mencurigai hal ini sejak radio Jepang diputus salurannya. Dalam prosesnya, golongan muda akhirnya memberitahukan hal ini kepada golongan tua yang baru saja pulang dari pertemuan di Dalat, Vietnam. Sejak awal golongan tua menolak kemerdekaan karena mereka yakin bahwa Jepang akan memerdekakan mereka sesuai janjinya dan tanggal yang ditentukan. Namun, golongan muda terus mendesak bahkan hingga muncul peristiwa Rengasdengklok. Dan akhirnya Indonesia merdeka sebelum janji sesuai tanggal yang ditentukan Jepang.",1
