RES_ID,RESPONSE,LABEL
TRA11,"Pendaratan pasukan sekutu di pantai Normandia, Perancis, dianggap sebagai salah satu operasi militer yang paling menentukan kejatuhan Nazi Jerman pimpinan Adolf Hitler. Namun, banyak yang berpendapat Jerman bisa saja memenangkan perang jika para pembantu Hitler saat itu berani membangunkan sang ""Der Fuhrer"" dari tidurnya. Sebagai pemimpin Jerman, Hitler adalah seorang yang karismatik dan memiliki kendali penuh atas militer Jerman saat itu. Dia juga adalah yang paling bertanggung jawab untuk menangkal invasi sekutu di Normandia. Sayangnya, Hitler juga dikenal sebagai seorang yang temperamental dan bisa marah meledak-ledak untuk sebuah kesalahan terkecil yang dilakukan bawahannya. Itulah sebabnya, saat kabar kemungkinan mendaratnya pasukan sekutu di pantai Normandia pada pukul 04.00 pagi tiba di markas besar Hitler pada 6 Juni 1944, tak seorang pun staf Hitler berani membangunkan sang pemimpin. Mungkin mereka berpikir, lebih baik membiarkan sang pemimpin tidur dulu sehingga saat dia terjaga semua informasi lengkap bisa disampaikan kepada dia. Saat itu kebingungan memang melanda Jerman soal jadi atau tidaknya sekutu mendaratkan pasukannya di Normandia. Apalagi cuaca di perairan Normandia berkabut dengan ombak laut yang cukup tinggi. Dengan kondisi cuaca semacam itu, banyak perwira tinggi Jerman yakin pendaratan sekutu akan berakhir dengan kegagalan. Selain itu, Jerman sudah menyiapkan penyambutan di pantai Calais, Perancis, titik terdekat pendaratan dari Inggris. Ternyata, sekutu dan intelijennya berhasil melakukan tipuan dengan membuat Nazi percaya sekutu akan mendaratkan pasukannya di Calais padahal sekutu memilih pantai Normandia yang lebih jauh dalam cuaca yang buruk. Sebuah efek kejutan yang luar biasa. Keraguan para perwira Nazi itu terbukti mengakibatkan Jerman harus membayar mahal. Sekutu memiliki keunggulan 12 jam yang sangat vital.",1
TRA12,pasukan sekutu memilih bulan mei untuk melakukan invasi tetapi terus di undur sampai juni dan di putuskan oleh panglima tertinggi sekutu di eropa (Dwight Eisenhower)bahwa 5 juni adalah tanggal invasi. tetapi tanggal 5 juni cuacanya buruk dan mengancam pendaratan yang kemungkinan berbahaya akhirnya Dwight Eisenhower beserta bawahan menunda selama 24 jam . dan keesokannya berhasil mencapai daratan dan para divis berhasil mengamankan tujuannya.,1
TRA13,"Hubungan dari gambar diatas adalah adanya perang Normandia. Peranan Jenderal Dwight D Eisenhower terhadap sekutu di Normandia, yaitu menjadi pemimpin dari berjalan nya perang Normandia. Ia memimpin adanya Invasi yang ada di perang tersebut dan Ia berhasil mengamankan pasukannya ketika terjadi kendala yang terjadi.",1
TRA14,terjadi perang di Normandia antara Jerman (Hitler) dan juga sekutu (Jendral Dwight D Eisenhower). pasukan sekutu menyerang jerman yang dipimpin oleh Jendral Dwight D Eisenhower. pasukan sekutu bergegas ke Normandia (Perancis) untuk menumbangkan Nazi Jerman dipimpin oleh Hitler untuk mengambil kembali wilayah Normandia yang dipimpin oleh Jerman.,0
TRA15,Peran jendral dwight D eisenhower terhadap operasi sekutu di normandia adalah menjadi panglima tertinggi dalam operasi sekutu tersebut dengan mengirimkan ribuan orang untuk berperang.,0
TRA16,"Analisis saya dari gambar diatas adalah mulanya pasukan sekutu memilih bulan mei sebagai bulan yang akan diputuskan untuk melakukan invasi. Tapi sayang nya invasi tersebut terus ditunda sampai juni yang membuat panglima tertinggi blok sekutu di eropa dwight eisenhower memutuskan tanggal 5 juni sebagai tangal invasi yang tidak dapat diubah lagi. namun saat 5 juni sudah mulai dekar, cuaca semakin memburuk dan mengancam pendaratan yang akan berbahaya akhirnya dwight dan bawahannya memutuskan untuk melakukan penundaan selama 24 jam. yang akhirnya oada besok hari para pasukkan berhasil mencapai daratan dan para divis berhasil mengamankan tujuannya",1
TRA17,"Hubungan gambar diatas adalah sebuah peperangan yang melibatkan negara Jerman Nazi dan negara Amerika serikat, operasi overlord untuk membebaskan wilayah di eropa barat yang diduduki Nazi Peranan Jenderal Dwight D Eisenhower terhadap operasi sekutu di Normandia adalah untuk bertanggung jawab merencanakan mengawasi invasi Normandia dan menjadi komandan pasukan gabungan sekutu",1
TRA18,Jenderal Dwight D Eisenhower adalah jenderal yang sudah menjadi komandan pasukan gabungan di dalam sekutu. nama operasi yang beliau lakukan adalah Operasi Overlord. (pusat ilmu pengetahuan). operasi itu dikatakan semakin membaik pada tahun 1943.,0
TRA19,"Pada awalnya, pasukan sekutu memilih bulan mei sebagai bulan yang akan diputuskan untuk melakukan invasi. Tetapi, invasi tersebut terus ditunda sampai juni yang membuat panglima tertinggi blok sekutu di eropa Dwight Eisenhower memutuskan tanggal 5 juni sebagai tanggal invasi yang tidak dapat diubah lagi. Namun saat 5 juni sudah mulai, cuaca semakin memburuk dan mengancam pendaratan yang akan berbahaya akhirnya Dwight Eisenhower dan bawahannya memutuskan untuk melakukan penundaan selama 24 jam yang para akhirnya pada esok hari para pasukan berhasil mencapai daratan dan para divis berhasil mengamankan tujuannya.",1
TRA20,"Pada awalnya, pasukan sekutu memilih bulan Mei sebagai bulan untuk melakukan invasi. Namun, invasi tersebut ditunda hingga Juni yang membuat panglima tertinggi blok sekutu di Eropa, Dwight Eisenhower memutuskan tanggal 5 Juni sebagai tanggal invasi yang tidak dapat diganggu gugat lagi. Menjelang tanggal 5 Juni, cuaca semakin memburuk dan mengancam pendaratan berbahaya yang pada akhirnya Dwight dan bawahannya memutuskan untuk melakukan penundaan selama 24 jam atau satu hari. Akhirnya pada keesokan harinya, para pasukan berhasil mencapai daratan dan para divisi berhasil mengamankan tujuannya.",1
