RES_ID,RESPONSE,LABEL
TRA11,Perbedaanya : Historiografi kolonial =membahas masalah penjajah Historiografi nasional = membahas sejarah yang terjadi di negara tersebut Historiografimodern = membahas tentang penulisan sejarah indonesia yg lebih modern Persamaannya adalah dengan adanya historiografi sejarah kita jadi bisa belajar dari sejarah untuk menjadi lebih baik dan yang buruk tidak terulang dan mampu kita antisipasi,1
TRA12,"persamaan : historiografi membahas sejarah yang terjadi pada zamannya , dimana membahas apa yang telah terjadi di indonesia atau sejarah indonesia perbedaannya : historiografi kolonial membahas sejarah di zaman kolonial belanda .historiografi nasional membahas sejarah dengan subjek bangsa indonesia . historiografi modern adalah fakta sejarah yang berkembang mengikuti zaman",1
TRA13,"Anilisis perbedaan dan persamaan antara historiografi kolonial, nasional, dan modern Historiografikolonial Perbedaan nya hal ini membahas masa penjajah Belanda, karena hal ini ditulis oleh orang - orang Belanda. Tujuan penulisannya untuk memperkuat kedudukan mereka di Indonesia Historiografi nasional Perbedaa nya hal ini membahas tentang rakyat Indonesia. Penulisannya bersifat Indonesiasentris.Selain itu juga, menggunakan perspektif nasionalisme Indonesia. Historiografi Modern Perbedaan nya hal ini membahas ketepatan teknik untuk mendapatkan fakta-fakta sejarah. Fakta sejarah terdapat dalam berbagai metode penelitian, contoh nya ilmu - ilmu, teknik, dan rekonstruksi sejarah lisan. Persamaan dari ketiga hal tersebut yaitu sama sama membahas tentang adanya mengedepankan kepentingan sesuatu nya. seperti kolonial mengedepankan masa pemerintahan Belanda, Nasional mengedepankan rakyat Indonesia, dan mengedepankan suatu peristiwa sejarah. Dan dari ketiga nya berhubungan dengan penduduk Indonesia, entah itu masa pemerintahan belanda yang berada di Indonesia, lalu Nasional yang membahas rakyat Indonesia, dan Modern yang terdapat membahas peristiwa peperangan di Indonesia.",1
TRA14,"historiografi adalah merupakan bentuk tulisan peristiwa sejarah atau masalalu terkait dengan suatu peristiwa yang diangkat menjadi historiografi. persamaan antara historiografi kolonial, nasional dan modern : sama-sama membahas suatu peristiwa di masa lalu melalui tulisan. ketiga historiografi juga lebih menonjolkan kepada kejayaan sesuatu peristiwa yang ada. sama-sama dimuat dalam suatu buku seperti dalam ketiga gambar diatas. secara tulisan mengandung fakta sejarah yang benar-benar terjadi. perbedaan antara historiografi kolonial, nasional dan modern : historiografi kolonial lebih bersifat subjektif terhadap pemerinahan kolonial seperti pada buku zaman jepang dan zaman republik dan bersifat diskriminatif terhadap bangsa yang dijajah historiografi nasional bersifat subjektif terhadap bangsa Indonesia yang bertujuan menanamkan rasa nasionalsime dan kebersamaan. historiografi modern sifatnya metodologis yang menggunakan kajian ilmiah serta bersifat kritis.",0
TRA15,"Perbedaan dan persamaan historiografi kolonial, nasional, dan modern Perbedaan : - historiografi kolonial membahas mengenai masa penjajahan Indonesia - historiografi nasional membahas mengenai kehiduoan bangsa Indonesia - historiografi modern membahas mengenai karakter bangsa Persamaan : historiografi kolonial, nasional, dan modern sama-sama membahas menganai perkembangan suatu sejarah",1
TRA16,"Berikut adalah perbedaan dan persamaannya : Perbedaan : Historiografi kolonial adalah penulisan sejarah yang berkembang dimasa Kolonial Belanda Historiografi nasional adalah penulisan sejarah yang subjek utamanya bangsa Indonesia Historiografi modern ada karena untuk dapatkan fakta-fakta sejarah dan berkembang sesuai dengan zaman Persamaan : Historiografi sama-sama membahas sejarah yang terjadi pada zamannya masing-masing dan sesuai zamannya, membahas sejarah Indonesia, apa yang terjadi di Indonesia.",1
TRA17,"Historiografi kolonial = Mengisahkan sejarah dari orang-orang besar (pada masanya) Historiografi nasional = Disesuaikan dengan pandangan hidup bangsa Indonesia Historiografi modern = bersifat kritis historis (penelitian sejarah menggunakan pendekatan multidimensional Persamaannya Dari Historiografi kolonial,modern,nasional adalah sama-sama ilmu yang mempelajari tentang perkembangan penulisan sejarah dari masa ke masa",1
TRA18,kolonial = berkembang pada masa kolonial Belanda (abad ke-17). ditulis oleh orang-orang Belanda dan bisa juga Eropa. nasional = penulisan bersama Indonesia karena subjek utama. mulai dilakukan pada Bulan Agustus tahun 1945. modern = muncul akibat tuntutan kesamaan teknik agar bisa mendapatkan banyak fakta tentang sejarah.,1
TRA19,Perbedaan : - Historiografi kolonial adalah penulisan sejarah yang berkembang dimasa Kolonial Belanda. - Historiografi nasional adalah penulisan sejarah yang subjek utamanya bangsa Indonesia - Historiografi modern ada karena untuk dapatkan fakta-fakta sejarah dan berkembang sesuai dengan zaman. Persamaan : Persamaan historiografi yaitu sama-sama membahas sejarah yang terjadi pada zamannya masing-masing. Membahas sejarah Indonesia dan apa yang terjadi di Indonesia.,1
TRA20,"Historiografi kolonial ( masalah penjajahan ) Penulisan sejarah yang berkembang pada masa Kolonial Belanda (abad ke-17M) hingga Pemerintahan Hindia Belanda (abad ke-20M). Historiografi nasional ( penulisan sejarah dengan bangsa Indonesia sebagai subjek utama ) Model historiografi ini mulai terkenal setelah bangsa ini merdeka pada Agustus tahun 1945 Historiografi modern ( penulisan sejarah tentang kerajaan kuno yang bersifat historiografi ) Historiografi modern muncul akibat tuntutan teknik untuk mendapatkan fakta-fakta tentang sejarah. Fakta sejarah bisa kita dapatkan lewat sebuah metode penelitian, teknik pengarsipan, memakai ilmu-ilmu bantu, dan rekonstruksi melalui sejarah lisan.",1
