RES_ID,RESPONSE,LABEL
TRA12,Homo Heidelbergensis : Merupakan Manusia purba genus Homo yang menjadi nenek Moyang dari Homo Sapiens Neanderthal :Manusia purba ini berasa dari zaman pleistosen.Spesies ini ditemukan di Neandertal tepatnya di Jerman Cro-Magnon : Manusia purba paling maju diantara ketiga diatas.Hidup sekitar 40.000-100.000 tahun lalu badan yang kuat dan kokoh juga tinggi kisaran 160-170 cm. Manusia purba paling maju yakni Cro Magnon bisa dilihat dari senjata dalam berburunya menggunakan tombak tetapi ujungnya sudah bergerigi.,1
TRA13,"manusia paling maju yaitu pada gambar ketiga cro magnon karena sudah berbentuk manusia mulai dari kapsitas otaknya yang lebih besa dari pada manusia purba lainnya, mampu membuat alat-alat bebatuan yang indah serta mereka mampu melukis pada dinding-dinding goa dan dikatakan lebih modern daripada manusia purba lainnya karena mereka telah mampu mendirikan bagunan pemujaan serta mampu membuat perhiasaan,pakaian,senjata berburu dan sebagainya",1
TRA14,gambar pertama manusia masi banggunakan tulang dan hanya menggunakan kulit berbulu untuk menutupi badanya gambar kedua manusia sudah menggunakan peralatan yang lebih maju daripada gambar pertama da sudah menggunakan penutup pada kaki gambar ketiga manusia sudah jauh lebih maju lagi dan juga sudah menggunakan peralatan yang lebih maju lagi jadi dari ketiga gambar tersebut gmbar ketiga adalah manusia yang paling maju karna sudah menggunakan pakaian dan peralatan yng lebih maju daipada gambar ke1 dan ke 2,1
TRA15,"Homo Heidelbergensis Ganbar pertama adalah Homo Heidelbergensis. Homo Heidelbergensis diperkirakan berasal dari Pleistosen Tengah,sekitar 600.000 hingga 400.000 tahun lalu. Berdasarkan lokasi penemuannya, Homo Heidelbergensis diperkirakan sebagai manusia purba yang hidup di kawasan beriklim dingin. Mereka bertahan hidup dengn mencari makan dengan cara berburu, terutama hewan-hewan besar. Keterampilan berburunya diperkirakan sangat luar biasa, walaupun peralatan yang dimiliki masih sangat sederhana. Homo Heidelbergensis memiliki teknologi batu yang disebut mirip dengan Acheulean, yang digunakan oleh Homo Erectus. Homo Heidelbergensis juga telah memiliki kemampuan membuat tempat tinggal, karena mereka mulai belajar menetap. Homo Neanderthal Homo Neanderthal Ditemukan di Dusseldorf, Jerman. Tengkorak Neanderthal memiliki tempurung yang rendah dan mampu menampung otak dengan volume yang lebih besar daripada otak kita sekarang. Homo Neanderthal hidup berkelompok. Interaksi sosial telah memberikan Homo Neanderthal rangsangan pada otak untuk kemudian mendorong kemampuan berbicara, meningkatkan alih pengetahuan antargenerasi, dan mewariskan keterampilan bertahan hidup.Homo Neanderthal, memiliki perlatan berburu yang juga masih sederhana. Cro Magnon Cro Magnon memiliki tingkat kecerdasan yang tinggi. Cro Magnon bertahan hidup dari berburu, dan diyakini sebagai pemburu yang paling ahli di zamannya. Ia kuat, cerdas, dan memiliki peralatan berburu yang lebih lengkap dan juga sudah sangat baik san efisien dalam melakukan pemburuan, seperti katapel, pisau, hingga lembing, dan pembuatan jerat. Jika ditanyakan manakah yang paling modern Melalui penjelasan diatas dapat dilihat bahwa manusia purba memiliki perkembangan dari Homo Heidelbergensis ke Homo Neanderthal dan Cro Magnon. Dan manusia purba Cro Magnon yang merupakan manusia purba paling maju diantara ketiga manusia purba tersebut. Hal ini dapat dilihat dengan jelas dari penjelasan mengenai perlatan buruan mereka yang sudah modern dn efisien. Lalu pakaian, mereka sudah mulai mengenal cara menjahit. Cro Magnon juga sudah mulai membuat perhiasan. Secara fisik Cro Magnon juga terlihat lebih unggul dan mirip dengan kita saat ini dibanding manusia purba yang lain. Mereka lebih tinggi, berbadan tegap, dahinya sudah tidak menonjol.",1
TRA16,"Manusia purba paling maju menurut analisis saya adalah cro magnon yang berada di sebelah kanan, karena dapat dilihat sudah mulai seperti manusia modern, dari pakaiannya sudah mengenal gaya. Dan dari alat berburunya sudah cukup maju dengan benda panjang dan tajam Sedang kan manusia tengah hampir serupa dengan cro magnon bedanya dalam struktur muka masih belum sempurna. Dan yang terakhir masih mengggunakan tulang sebagai alat penunjang kehidupan, dalam pakaian juga sangat tebal yang dapat diartikan sangat dinginnya suhu udara bumi pada masa itu yang artinya sudah sangat lama.",1
TRA17,"Manusia purba yang paling maju adalah Homo neanderthalensis karena sistem ekonomi, sosial dan hasil kebudayaannya lebih maju dari pada manusia purba yang lain tapi sayangnya Homo neanderthalensis tidak dapat memberikan banyak petunjuk karena rata-rata Homo neanderthalensis mati di usia yang muda yang diakibatkan karena cuaca bumi yang ekstrim.",1
TRA18,"Ketiga manusia purba tersebut adalah manusia purba dari daerah eropa, mereka adalah manusia purba yang termasuk pada jenis homo sapiens, gambar tersebut juga merupakan urutan dari manusia yang terlama hingga yang terbaru. Dan tentunya manusia yang paling barulah yang merupakan manusia purba yang paling maju, yaitu cro-magnon. karena manusia purba ini adalah hasil perkembangan dari manusia jenis homo terdahulu dan manusia purba jenis neanderthalensis. Mulai dari postur tubuh hingga kapasitas otak, cro magnon lebih maju dari kedua manusia purba yang lain, bahkan cro-magnon juga sampai disebut sebagai awal dari manusia modern, selain itu kita juga bisa lihat dari pakaian hingga senjatanya. pakaian cro-magnon sudah lebih bermodel dari pada yang lain, selain itu senjatanya juga lebih bagus, tidak seperti jenis homo awal yang masih berupa tulang, dan jenis neanderthalensis yang masih belum terlalu bagus dan kasar",1
TRA19,"Homo heidelbergensis adalah spesies punah dari genus homo yang mungkin merupakan nenek moyang langsung dari homo neanderthalensis di eropa dan homo sapiens. Neanderthalensis adalah anggota genus homo yang telah punah dan berasal dari zaman Pleistosen. Di temukan di Jerman, Lembah Neander Cro-Magnon merupakan sekelompok manusia pemburu yang memasuki eropa dan timur tengah sehingga menggantikan manusia neanderthal. Manusia yang paling maju adalah Cro-Magnon, mreka dianggap sebagai nenek moyang manusia modern karena sudah memiliki kebudayaan yang cukup tinggi",0
TRA20,manusia paling maju adalah Cro Magnon karna sudah berbentuk manusia mulai dari kapasitas otaknya yang lebih besar dari pada manusia purba lainnya. Cro Magnon dapat membuat alat-alat bebatuan yg indah dan mereka mampu melukis pada dinding goa.,0
TRA21,Homo heidelbergensis adalah sebuah spesies yang sudah punah dari genus homo yang merupakan memek moyang homo neanderthalensis Neanderthal bagian dari genus homo yang telah pindah dan berasal dari pleistosen Cro Magnon sekelompok manusia pemburu yang menggantikan Neanderthal Cro Magnon yang paling maju karena cro Magnon merupakan generasi paling muda di antara kedua yang lainnya,0
TRA22,"Penjelasan dari ketiga gambar manusia purba tersebut : Homo Heidelbergensis Penjelasan : pertama kali ditemukan pada tahun 1907 oleh seorang bernama Mauer. Diperkirakan berasal dari pleistosen tengah. Berdasarkan dari lokasi penemuannya, manusia purba ini diperkirakan merupakan manusia yang hidup di kawasan beriklim dingin. Mereka bertahan hidup dengan cara berburu. Diperkirakan juga bahwa manusia purba yang satu ini mempunyai keterampilan berburu yang luar biasa ditunjang dari alat yang mereka pakai untuk berburu. Mereka juga mempunyai kemampuan membuat tempat tinggal karena sudah mulai hidup menetap. Homo Neanderthal Penjelasan : Manusia purba yang satu ini ditemukan di Jerman. Memiliki tempurung yang rendah sehingga mampu menampung otak dengan volume yang lebih besar. Mereka hidup berkelompok. Interaksi sosial mendorong mereka memiliki kemampuan berbicara, meningkatkan pengetahuan antar generasi dan mewariskan keterampilan bertahan hidup. Cro-Magnon Penjelasan : Manusia purba yang satu ini memiliki tingkat kecerdasan yang lebih tinggi dari pendahulunya. Mereka hidup dengan cara berburu. Mereka juga kuat, cerdas dan memiliki peralatan berburu yang sangat lengkap. Mereka juga mempunyai cara lain untuk berburu seperti membuat peragkap dll. Dari Ketiga manusia purba diatas, dapat disimpulkan bahwa manusia purba Cro-Magnon merupakan manusia purba yang paling maju diatara ketiganya. Hal ini dapat dilihat melalui pakaian yang dipakai, perhiasan yang dibuat seperti yang ada di gambar, alat berburu yang lebih praktis dan juga secara fisik mereka lebih unggul. Mereka memiliki tubuh yang lebih tinggi berbadan tegap, dahinya yang tidak menonjol. Mereka juga terlihat seperti manusia modern seperti kita.",1
TRA23,"Homo Heidelbergensis Pertama kali ditemukan ditahun 1907 oleh seorang pekerja di Mauer. Homo Heidelbergensis sebagai manusia purba yang hidup pada iklim dingin. Manusia purba satu ini memiliki teknologi batu yang disebut mirip Acheulean, digunakan Homo Erectus. Homo Neanderthal Ditemukan di Dusseldorf, Jerman. Tengkorak Neanderthal memiliki tempurung yang rendah hingga mampu menampung otak dengan volume yang lebih besar daripada otak kita sekarang. Homo Neanderthal hidup berkelompok. Cro Magnon Cro Magnon memiliki tingkat kecerdasan yang lebih tinggi. Mereka hidup dari berburu, mungkin merupakan pemburu yang paling ahli di zamannya. Mereka membuat jerat yang digunakan untuk menjerat binatang buruan kecil. Manusia purba Cro Magnon paling maju diantara ketiga manusia purba tersebut. Cara mereka berpakaian, mereka mulai mengenal cara menjahit walau masih di tahap awal dan juga alat yang digunakan untuk berburu yang bisa dibilang lebih bisa digunakan dibandingkan dengan alat berburu lainnya. Secara fisik Cro Magnon juga terlihat lebih unggul dibanding manusia purba yang lain. Perawakan mereka tinggi, berbadan tegap, dahinya sudah tidak menonjol seperti Homo Heidelbergensis dan Homo Neanderthal.",1
TRA24,"* Manusia Cro-Magnon merupakan sekelompok manusia pemburu dan peramu Kelompok ini sudah mengumpulkan buah-buahan serta berburu hewan liar, mereka hidup di dalam gua-gua. Mereka juga mulai menciptakan karya seni seperti lukisan yang berada di dinding gua-gua * Homo Heidelbergensis merupakan kolompok manusia purba yang hidup di kawasan beriklim dingin untuk bertahan hidup mereka mencari makan dengan cara berburu, terutama hewan-hewan besar. Keterampilan berburunya diperkirakan sangat luar biasa, yang ditunjang dengan peralatan yang efisien. Homo Heidelbergensis juga telah memiliki kemampuan membuat tempat tinggal, karena mereka mulai belajar menetap. diantara ke-3 tersebut yang paling maju adalah Manusia Cro-Magnon",1
TRA25,"Homo Heidelbergensis, fosilnya ditemukan di Mauer pada 1907. Berasal dari Pleistosen Tengah, hidup di kawasan beriklim dingin.
Neanderthal, ditemukan di Jerman, hidup berkelompok, memiliki interaksi sosial yang meningkat, dan mewariskan keterampilan bertahan hidup.
Cro Magnon, memiliki tingkat kecerdasan tinggi, ahli berburu, memiliki alat berburu modern, seperti katapel dan pisau.",1
TRA26,"Manusia purba Homo Heidelbergensis, ditemukan di Heidelberg, berburu dan meramu, punah karena kedinginan pada zaman es.
Homo Neanderthal, awal manusia modern di Eropa, punah juga karena kedinginan pada zaman es.
Cro Magnon, dianggap sebagai nenek moyang bangsa Eropa, paling maju dengan alat kebudayaan, tombak, dan pakaian yang lebih modern.",1
TRA27,"Homo Heidelbergensis, fosilnya ditemukan pada 1907 di Mauer. Berasal dari Pleistosen Tengah, hidup di kawasan beriklim dingin.
Neanderthal, ditemukan di Jerman, hidup berkelompok, meningkatkan kemampuan berbicara, dan mewariskan keterampilan bertahan hidup.
Cro Magnon, memiliki tingkat kecerdasan tinggi, ahli berburu, memiliki alat berburu modern, seperti katapel dan pisau.",1
TRA28,"Manusia purba Homo Heidelbergensis, hidup di kawasan beriklim dingin, berburu, dan meramu, ditemukan di Heidelberg.
Homo Neanderthal, hidup berkelompok, meningkatkan kemampuan berbicara, dan mewariskan keterampilan bertahan hidup.
Cro Magnon, memiliki tingkat kecerdasan tinggi, ahli berburu, memiliki alat berburu modern, seperti katapel dan pisau.",1
TRA29,"Homo Heidelbergensis, fosilnya ditemukan pada 1907 di Mauer. Berasal dari Pleistosen Tengah, hidup di kawasan beriklim dingin.
Homo Neanderthal, ditemukan di Jerman, hidup berkelompok, meningkatkan kemampuan berbicara, dan mewariskan keterampilan bertahan hidup.
Cro Magnon, memiliki tingkat kecerdasan tinggi, ahli berburu, memiliki alat berburu modern, seperti katapel dan pisau.",1
TRA30,"Homo Heidelbergensis, ditemukan di Heidelberg, memiliki kapasitas otak yang lebih besar dari manusia purba lainnya. Mampu membuat alat-alat bebatuan indah dan melukis pada dinding goa.
Homo Neanderthal, yang paling kiri/ke-3, terlihat paling maju dengan pakaian yang rapi dan modern. Rambut dan kepala sudah terlihat modern, serta senjata yang sudah modern.
Cro Magnon, ditemukan di Eropa dan Timur Tengah, menggantikan manusia Neanderthal. Manusia paling maju adalah Cro Magnon, dianggap sebagai nenek moyang manusia modern dengan kebudayaan tinggi.",0
TRA31,"Manusia paling maju adalah Homo Neanderthal, memiliki kapasitas otak besar dan mampu membuat alat-alat bebatuan indah. Melukis pada dinding goa adalah salah satu kebudayaan mereka.
Homo Heidelbergensis, yang paling kanan/ke-3, terlihat sangat maju dengan pakaian yang rapi dan modern. Rambut dan kepala sudah terlihat modern, serta senjata yang sudah modern.
Cro Magnon, manusia pemburu yang paling maju, dianggap sebagai nenek moyang manusia modern dengan kebudayaan tinggi.",0
TRA32,"Homo sapiens, spesies punah dari genus Homo, mungkin merupakan nenek moyang langsung dari Homo Neanderthalensis di Eropa. Neanderthalensis adalah anggota genus Homo yang telah punah dan berasal dari zaman Pleistosen. Ditemukan di Jerman, Lembah Neanderthal.
Manusia purba yang paling kiri/ke-3 adalah Cro Magnon, dianggap sebagai nenek moyang manusia modern dengan kebudayaan tinggi. Mampu membuat alat-alat bebatuan indah dan melukis pada dinding goa.
Homo Heidelbergensis, manusia pemburu yang paling maju, memasuki Eropa dan Timur Tengah, menggantikan manusia Neanderthal.",0
TRA33,"Manusia paling maju adalah Homo sapiens, mungkin merupakan nenek moyang langsung dari Homo Neanderthalensis di Eropa. Neanderthalensis adalah anggota genus Homo yang telah punah dan berasal dari zaman Pleistosen. Ditemukan di Jerman, Lembah Neanderthal.
Homo Heidelbergensis, yang paling kanan/ke-3, terlihat sangat maju dengan pakaian yang rapi dan modern. Rambut dan kepala sudah terlihat modern, serta senjata yang sudah modern.
Cro Magnon, manusia pemburu yang paling maju, dianggap sebagai nenek moyang manusia modern dengan kebudayaan tinggi.",0
